time_s,wave_elevation_m,body_position_x_m,body_position_y_m,body_position_z_m,body_roll_rad,body_pitch_rad,body_yaw_rad,body_velocity_x_m_s,body_velocity_y_m_s,body_velocity_z_m_s,body_omega_x_rad_s,body_omega_y_rad_s,body_omega_z_rad_s,body_acceleration_x_m_s2,body_acceleration_y_m_s2,body_acceleration_z_m_s2,body_alpha_x_rad_s2,body_alpha_y_rad_s2,body_alpha_z_rad_s2,body_forceTotal_x_N,body_forceTotal_y_N,body_forceTotal_z_N,body_forceTotal_Mx_Nm,body_forceTotal_My_Nm,body_forceTotal_Mz_Nm,body_forceExcitation_x_N,body_forceExcitation_y_N,body_forceExcitation_z_N,body_forceExcitation_Mx_Nm,body_forceExcitation_My_Nm,body_forceExcitation_Mz_Nm,body_forceRadiationDamping_x_N,body_forceRadiationDamping_y_N,body_forceRadiationDamping_z_N,body_forceRadiationDamping_Mx_Nm,body_forceRadiationDamping_My_Nm,body_forceRadiationDamping_Mz_Nm,body_forceAddedMass_x_N,body_forceAddedMass_y_N,body_forceAddedMass_z_N,body_forceAddedMass_Mx_Nm,body_forceAddedMass_My_Nm,body_forceAddedMass_Mz_Nm,body_forceRestoring_x_N,body_forceRestoring_y_N,body_forceRestoring_z_N,body_forceRestoring_Mx_Nm,body_forceRestoring_My_Nm,body_forceRestoring_Mz_Nm,body_forceMorisonAndViscous_x_N,body_forceMorisonAndViscous_y_N,body_forceMorisonAndViscous_z_N,body_forceMorisonAndViscous_Mx_Nm,body_forceMorisonAndViscous_My_Nm,body_forceMorisonAndViscous_Mz_Nm,body_forceLinearDamping_x_N,body_forceLinearDamping_y_N,body_forceLinearDamping_z_N,body_forceLinearDamping_Mx_Nm,body_forceLinearDamping_My_Nm,body_forceLinearDamping_Mz_Nm,constraint_position_x_m,constraint_position_y_m,constraint_position_z_m,constraint_roll_rad,constraint_pitch_rad,constraint_yaw_rad,constraint_velocity_x_m_s,constraint_velocity_y_m_s,constraint_velocity_z_m_s,constraint_omega_x_rad_s,constraint_omega_y_rad_s,constraint_omega_z_rad_s,constraint_acceleration_x_m_s2,constraint_acceleration_y_m_s2,constraint_acceleration_z_m_s2,constraint_alpha_x_rad_s2,constraint_alpha_y_rad_s2,constraint_alpha_z_rad_s2,constraint_force_x_N,constraint_force_y_N,constraint_force_z_N,constraint_moment_x_Nm,constraint_moment_y_Nm,constraint_moment_z_Nm
0.625,-0.0287012574273804,0,0,0.0684177746981111,0,0,0,2.71050543121376e-20,0,-0.216699911242623,0,0,0,0,-1.0842021724855e-19,0.282224952508101,0,0,0,-9.55344466658771,0.000410714002639391,27.3734478962442,-0.00226415220679166,-1.09171047346529,-0.00137476736614462,-9.55333389825268,0.000414022545011526,-50.2728449644524,-0.0022585762356428,-1.09071692779499,-0.00202718935860919,3.88037208419958e-06,5.34458363037371e-06,-8.33619646716479,2.77022778321788e-06,5.68533210545299e-05,-0.000340074462611494,0.000106887962942311,-2.03604125823879e-06,-14.342588207528,3.23925689308253e-06,-5.23363723618265e-05,-0.000312347529853073,0,0,-54.9675081860038,-4.33513527443781e-07,0.000989028721605786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0285822253018889,0,0,0,0,0,-0.216699911242623,0,0,0,0,0,0.282224952508101,0,0,0,9.55344466658771,-0.0004107140026397,0,0.00229225234488967,1.74533589825476,0.00137476736614462
0.6875,-0.0416677674764703,0,0,0.0555101630730384,0,0,0,2.71050543121376e-20,0,-0.195016018400418,0,0,0,0,0,0.409640172957158,0,0,0,-8.60380875232601,0.000364940153058101,39.7316531759515,-0.00203258895564309,-0.983267244462604,-0.00196769374387698,-8.6036501073619,0.000366794526332624,-68.3799281218655,-0.00202582748069081,-0.982137604020551,-0.00272712599424057,3.49208594241403e-06,4.80978240197139e-06,-7.50204203734045,2.49302728943207e-06,5.11643416986978e-05,-0.000306045199916586,0.000155152878172276,-2.95540912744855e-06,-20.8189376949642,4.7019329049461e-06,-7.59686926526566e-05,-0.000453387050447004,0,0,-79.7906015655124,-4.33485242095233e-07,0.00115444479300702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0414898369269616,0,0,0,0,0,-0.195016018400418,0,0,0,0,0,0.409640172957158,0,0,0,8.60380875232601,-0.000364940153058324,0,0.00205284684305124,1.46086607135346,0.00196769374387698
0.75,-0.0530330085889892,0,0,0.0441970749789002,0,0,0,2.71050543121376e-20,1.0842021724855e-19,-0.165839221456444,0,0,0,-1.0842021724855e-19,0,0.521310502317136,0,0,0,-7.32353329180305,0.000305141803054547,50.5627363779375,-0.00172289777676758,-0.837061537777801,-0.0024850034190814,-7.32333286782811,0.000305470799707516,-83.8592089894563,-0.0017152273117531,-0.835815282912755,-0.00332226070730299,2.96962689885221e-06,4.0901797475942e-06,-6.37964420056786,2.12003971848191e-06,4.35095263621963e-05,-0.000260257070680405,0.000197454348043864,-3.76118309462507e-06,-26.4950919244988,5.98388574694209e-06,-9.66810854956828e-05,-0.000577000217541184,0,0,-101.547209242327,-4.33460450937179e-07,0.00129942642417985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0528029250210998,0,0,0,0,0,-0.165839221456444,0,0,0,0,0,0.521310502317136,0,0,0,7.32353329180305,-0.00030514180305441,0,0.00173638415191646,1.16074028778609,0.0024850034190814
0.8125,-0.0623602209226903,0,0,0.034913172699305,0,0,0,2.71050543121376e-20,0,-0.130290810082818,0,0,0,-1.0842021724855e-19,0,0.61294845769318,0,0,0,-5.76181855448189,0.000233616997263571,59.4508477037158,-0.00134697997454125,-0.658711957197435,-0.00290681201672344,-5.76158405315569,0.000232408001559629,-96.1158274843727,-0.00133871191913518,-0.657373049213189,-0.00378972280452918,2.33307350877065e-06,3.21343062285385e-06,-5.01213768149799,1.66559930698482e-06,3.4183056253307e-05,-0.000204469752516517,0.000232168252691651,-4.42242632679643e-06,-31.1531210021724,7.0358962055645e-06,-0.000113678320635808,-0.000678441035289231,0,0,-119.401416504418,-4.33440106475361e-07,0.00141840324862819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.062086827300695,0,0,0,0,0,-0.130290810082818,0,0,0,0,0,0.61294845769318,0,0,0,5.76181855448189,-0.000233616997263431,0,0.00135513628511225,0.859875323452121,0.00290681201672344
0.875,-0.0692909649383467,0,0,0.0280151429662717,0,0,0,2.03287907341032e-20,2.71050543121376e-20,-0.0897366948131331,0,0,0,-1.62630325872826e-19,0,0.681035984060357,0,0,0,-3.97868036324244,0.000153114424337325,66.0547653900607,-0.000919281897631249,-0.455072377505909,-0.00321690603719981,-3.97842079445401,0.000150413894247711,-104.678768631441,-0.000910750578223174,-0.453668337891408,-0.00411154797967833,1.60688467053109e-06,2.21322319604061e-06,-3.45206748810678,1.14716745253834e-06,2.35432912331527e-05,-0.000140826814787847,0.000257961903754627,-4.91375328565434e-06,-34.6142002984887,7.81757694587949e-06,-0.000126307863658646,-0.00075381512769067,0,0,-132.667266234906,-4.33424990342264e-07,0.00150680418692655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0689848570337283,0,0,0,0,0,-0.0897366948131331,0,0,0,0,0,0.681035984060357,0,0,0,3.97868036324244,-0.000153114424337408,0,0.000923571420119285,0.566535676699244,0.00321690603719981
0.9375,-0.0735588960302418,0,0,0.0237680033232606,0,0,0,6.7762635780344e-21,2.71050543121376e-20,-0.04573495857239,0,0,0,-1.0842021724855e-19,2.16840434497101e-19,0.722959115914912,0,0,0,-2.04264371976167,6.67277814476949e-05,70.1209567571585,-0.00045623976829013,-0.233968553857347,-0.00340336646031728,-2.0423690557461,6.26394653329629e-05,-109.218963404531,-0.000447789603344993,-0.232529406764657,-0.00427536867175105,8.18960448569948e-07,1.12798528398169e-06,-1.75937127934594,5.8466222794019e-07,1.19990094514643e-05,-7.17734094577018e-05,0.000273845055125701,-5.2163013987137e-06,-36.745455243219,8.29891840048628e-06,-0.000134084852774658,-0.00080022880197606,0,0,-140.835093639125,-4.33415683289292e-07,0.00156123293601245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0732319966767394,0,0,0,0,0,-0.04573495857239,0,0,0,0,0,0.722959115914912,0,0,0,2.04264371976167,-6.6727781447673e-05,0,0.000457825754421354,0.282518116576879,0.00340336646031728
1,-0.075,0,0,0.0223349276737115,0,0,0,-3.30872245021211e-24,-6.61744490042422e-24,2.39485873477722e-05,0,0,0,5.42101086242752e-20,-4.33680868994202e-19,0.737108070253509,0,0,0,-0.0281094269906956,-2.22231191225297e-05,71.4932863861724,2.43519556951018e-05,-0.00389738235080778,-0.00345902707573292,-0.0278302195990637,-2.75421631059397e-05,-109.561934664686,3.23796748665661e-05,-0.00245450093987091,-0.00427488934342278,-4.28839261019651e-10,-5.906565774555e-10,0.000921274623959413,-3.0615168072376e-10,-6.28314389921881e-09,3.7583323988903e-08,0.000279207820471115,-5.31845332683251e-06,-37.4650492263531,8.46143786603576e-06,-0.000136710664664793,-0.000815899851013854,0,0,-143.59109309913,-4.33412542890787e-07,0.00157959835874556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0746650723262885,0,0,0,0,0,2.39485873477722e-05,0,0,0,0,0,0.737108070253509,0,0,0,0.0281094269906956,2.22231191225148e-05,0,-2.48483074533877e-05,0.00452520436959443,0.00345902707573292
1.0625,-0.0735588960302421,0,0,0.0237709806238347,0,0,0,-1.01643953670516e-20,-1.35525271560688e-20,0.0457820858544067,0,0,0,-1.0842021724855e-19,0,0.722938971996614,0,0,0,1.98750509202564,-0.000110319931639109,70.1190029664215,0.000504024412513363,0.226299630937326,-0.00338174989327588,1.9877781162798,-0.000116665361662504,-105.694502218718,0.000511304620331734,0.227714729979535,-0.00411012841501231,-8.19804340883947e-07,-1.12914760886943e-06,1.76118421170757,-5.85264689220592e-07,-1.20113737504599e-05,7.18473678871921e-05,0.000273844058494075,-5.21628241452575e-06,-36.7453215118213,8.2988881974053e-06,-0.000134084364786289,-0.000800225889623621,0,0,-140.829367885026,-4.33415689813658e-07,0.00156119478074573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0732290193761653,0,0,0,0,0,0.0457820858544067,0,0,0,0,0,0.722938971996614,0,0,0,-1.98750509202564,0.000110319931639125,0,-0.000506646825470788,-0.27354457596964,0.00338174989327588
1.125,-0.0692909649383472,0,0,0.0280210008717044,0,0,0,-1.35525271560688e-20,0,0.0897814903782416,0,0,0,-5.42101086242752e-20,2.16840434497101e-19,0.68099485002612,0,0,0,3.92674090226393,-0.000194177143502773,66.050775734529,0.000964344082106746,0.447776144061866,-0.00317450706054377,3.92699725390827,-0.000201305175797042,-97.7652893266458,0.000970580415980355,0.449133011529655,-0.00378741755659957,-1.60768680957834e-06,-2.21432801257061e-06,3.4537907219995,-1.14774010583717e-06,-2.35550437836283e-05,0.000140897113975532,0.000257959331148104,-4.91370428169845e-06,-34.6138550974486,7.81749898262542e-06,-0.0001263066040136,-0.000753807610031333,0,0,-132.656000685726,-4.334250031791e-07,0.00150672911558636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0689789991282956,0,0,0,0,0,0.0897814903782416,0,0,0,0,0,0.68099485002612,0,0,0,-3.92674090226393,0.000194177143502783,0,-0.000969785120014111,-0.557807354307161,0.00317450706054377
1.1875,-0.062360220922691,0,0,0.0349217153453276,0,0,0,-1.35525271560688e-20,5.42101086242752e-20,0.130331659435708,0,0,0,-5.42101086242752e-20,-2.16840434497101e-19,0.612885070127512,0,0,0,5.71507426004128,-0.000270572178273669,59.4446996427076,0.00138762117156867,0.652020939132493,-0.0028452661913963,5.71530408935503,-0.000278208944918967,-86.079011193154,0.00139255735055075,0.653291363323448,-0.00331915836549484,-2.33380498432919e-06,-3.21443811188103e-06,5.01370910914324,-1.66612151306998e-06,-3.41937734767771e-05,0.000204533858780578,0.000232163118740198,-4.42232853341716e-06,-31.1524321112103,7.03574062034052e-06,-0.000113675806859815,-0.00067842603287912,0,0,-119.384987833795,-4.33440125195456e-07,0.00141829377129145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0620782846546724,0,0,0,0,0,0.130331659435708,0,0,0,0,0,0.612885070127512,0,0,0,-5.71507426004128,0.000270572178273865,0,-0.00139707001615874,-0.851601135619063,0.0028452661913963
1.25,-0.0530330085889932,0,0,0.0442080040005113,0,0,0,1.35525271560688e-20,-5.42101086242752e-20,0.165874463931383,0,0,0,0,0,0.521223937392421,0,0,0,7.28378051851578,-0.000336569235488163,50.5543403079399,0.00175758941811851,0.831185003589722,-0.00240668359402218,7.28397499382687,-0.00034442130030901,-71.084764933179,0.00176101908709453,0.832344094394685,-0.00272334577980976,-2.97025797394193e-06,-4.0910489512481e-06,6.380999938064,-2.12049024789222e-06,-4.35187725669178e-05,0.000260312377882227,0.000197445569072398,-3.76101586959832e-06,-26.4939139324292,5.98361969880069e-06,-9.66767869806099e-05,-0.000576974563669804,0,0,-101.526191246754,-4.33460474886705e-07,0.00129928636451028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0527919959994887,0,0,0,0,0,0.165874463931383,0,0,0,0,0,0.521223937392421,0,0,0,-7.28378051851578,0.000336569235488193,0,-0.0017724684722274,-1.15318640189111,0.00240668359402218
1.3125,-0.0416677674764714,0,0,0.055523076253245,0,0,0,-5.42101086242752e-20,-5.42101086242752e-20,0.19504400552583,0,0,0,0,2.16840434497101e-19,0.409530749417016,0,0,0,8.57257517712933,-0.000389632108573283,39.7210400124163,0.00206003118619828,0.978383163294042,-0.00187561728539207,8.57272682418662,-0.000397397738281886,-53.358771021613,0.00206180584771225,0.979410308702329,-0.00202287654307632,-3.49258709841148e-06,-4.81047266313247e-06,7.50311866988104,-2.49338506859286e-06,-5.11716843921826e-05,0.000306089121054255,0.000155139644386991,-2.95515704547102e-06,-20.8171619409172,4.70153185295628e-06,-7.5962212892959e-05,-0.00045334837873851,0,0,-79.765767762993,-4.33485270392784e-07,0.00115427930557208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041476923746755,0,0,0,0,0,0.19504400552583,0,0,0,0,0,0.409530749417016,0,0,0,-8.57257517712933,0.000389632108572791,0,-0.00208166475947325,-1.45435890854047,0.00187561728539207
1.375,-0.0287012574273816,0,0,0.0684321699703821,0,0,0,-5.42101086242752e-20,0,0.21671911883129,0,0,0,-5.42101086242752e-20,-1.0842021724855e-19,0.282095056044762,0,0,0,9.53193058096105,-0.000427721645901741,27.3608490312625,0.00228332383756144,1.08795867584623,-0.00127247860410114,9.53203357033339,-0.000435102404035806,-33.5822294636295,0.00228335856587641,1.08883833410616,-0.00124466929523468,-3.88071602799929e-06,-5.34505735721273e-06,8.33693536101975,-2.7704733273691e-06,-5.68583603514955e-05,0.000340104605726719,0.000106870088370989,-2.03570077685199e-06,-14.3401897371223,3.23871520132618e-06,-5.23276202985002e-05,-0.000312295296860267,0,0,-54.9398241187894,-4.33513558989144e-07,0.000988844240583659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0285678300296179,0,0,0,0,0,0.21671911883129,0,0,0,0,0,0.282095056044762,0,0,0,-9.53193058096105,0.00042772164590188,0,-0.00231259375793386,-1.74024936950844,0.00127247860410114
