time_s,wave_elevation_m,body_position_x_m,body_position_y_m,body_position_z_m,body_roll_rad,body_pitch_rad,body_yaw_rad,body_velocity_x_m_s,body_velocity_y_m_s,body_velocity_z_m_s,body_omega_x_rad_s,body_omega_y_rad_s,body_omega_z_rad_s,body_acceleration_x_m_s2,body_acceleration_y_m_s2,body_acceleration_z_m_s2,body_alpha_x_rad_s2,body_alpha_y_rad_s2,body_alpha_z_rad_s2,body_forceTotal_x_N,body_forceTotal_y_N,body_forceTotal_z_N,body_forceTotal_Mx_Nm,body_forceTotal_My_Nm,body_forceTotal_Mz_Nm,body_forceExcitation_x_N,body_forceExcitation_y_N,body_forceExcitation_z_N,body_forceExcitation_Mx_Nm,body_forceExcitation_My_Nm,body_forceExcitation_Mz_Nm,body_forceRadiationDamping_x_N,body_forceRadiationDamping_y_N,body_forceRadiationDamping_z_N,body_forceRadiationDamping_Mx_Nm,body_forceRadiationDamping_My_Nm,body_forceRadiationDamping_Mz_Nm,body_forceAddedMass_x_N,body_forceAddedMass_y_N,body_forceAddedMass_z_N,body_forceAddedMass_Mx_Nm,body_forceAddedMass_My_Nm,body_forceAddedMass_Mz_Nm,body_forceRestoring_x_N,body_forceRestoring_y_N,body_forceRestoring_z_N,body_forceRestoring_Mx_Nm,body_forceRestoring_My_Nm,body_forceRestoring_Mz_Nm,body_forceMorisonAndViscous_x_N,body_forceMorisonAndViscous_y_N,body_forceMorisonAndViscous_z_N,body_forceMorisonAndViscous_Mx_Nm,body_forceMorisonAndViscous_My_Nm,body_forceMorisonAndViscous_Mz_Nm,body_forceLinearDamping_x_N,body_forceLinearDamping_y_N,body_forceLinearDamping_z_N,body_forceLinearDamping_Mx_Nm,body_forceLinearDamping_My_Nm,body_forceLinearDamping_Mz_Nm,constraint_position_x_m,constraint_position_y_m,constraint_position_z_m,constraint_roll_rad,constraint_pitch_rad,constraint_yaw_rad,constraint_velocity_x_m_s,constraint_velocity_y_m_s,constraint_velocity_z_m_s,constraint_omega_x_rad_s,constraint_omega_y_rad_s,constraint_omega_z_rad_s,constraint_acceleration_x_m_s2,constraint_acceleration_y_m_s2,constraint_acceleration_z_m_s2,constraint_alpha_x_rad_s2,constraint_alpha_y_rad_s2,constraint_alpha_z_rad_s2,constraint_force_x_N,constraint_force_y_N,constraint_force_z_N,constraint_moment_x_Nm,constraint_moment_y_Nm,constraint_moment_z_Nm
784.6875,0.282838042095684,0,0,0.379751542849154,0,0,0,0,0,-0.830944577025204,0,0,0,1.0842021724855e-19,-2.16840434497101e-19,-0.697722079749987,0,0,0,-19.6054981603972,-0.00113558035178745,-71.4850543421638,-0.00546551401325108,-2.2592868943621,0.00383716254077459,-19.6057716556718,-0.00114259333028497,503.392730627208,-0.00547540273967257,-2.26210626507243,0.0048805509260423,9.68601526105472e-07,8.64864174131429e-07,-5.89842931383779,5.04073995866306e-07,3.95716296084475e-05,-6.05472112421537e-05,-0.000274463876087394,-7.87784267165848e-06,37.0065258839312,-9.95860464253285e-06,0.000141892463792104,0.00110393559650987,0,0,543.769688399279,-4.3419577481864e-07,-0.00300083480373082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282751542849154,0,0,0,0,0,-0.830944577025204,0,0,0,0,0,-0.697722079749987,0,0,0,19.6054981603972,0.00113558035178762,0,0.00503427562263026,9.70450506909921,-0.00383716254077459
784.75,0.229610059419106,0,0,0.326539366746386,0,0,0,5.42101086242752e-20,2.16840434497101e-19,-0.870477183131151,0,0,0,5.42101086242752e-20,2.16840434497101e-19,-0.566415494137696,0,0,0,-20.5383934588137,-0.00118893235231746,-58.032049656771,-0.005716949664892,-2.36677353196282,0.00309345767362577,-20.5386152566928,-0.00119442165449028,407.266607515,-0.00572494018488652,-2.36893578798682,0.00392621602812553,1.01468323078694e-06,9.06010522126725e-07,-6.17905005456458,5.2805556970144e-07,4.14542697863059e-05,-6.34277752641474e-05,-0.00022281256229837,-6.39531269495532e-06,30.0422735826072,-8.08449639694216e-06,0.000115189743288048,0.000896186129763903,0,0,441.435433643729,-4.34079167270181e-07,-0.00231890003707479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229539366746386,0,0,0,0,0,-0.870477183131151,0,0,0,0,0,-0.566415494137696,0,0,0,20.5383934588137,0.0011889323523171,0,0.0053287164474618,9.07336752599197,-0.00309345767362577
784.8125,0.174170806352693,0,0,0.271116601062869,0,0,0,1.62630325872826e-19,2.16840434497101e-19,-0.901626618112314,0,0,0,0,0,-0.429654017681707,0,0,0,-21.2734928007937,-0.0012308342843581,-44.0201646095412,-0.00591332379048193,-2.45147284393235,0.00231996111802704,-21.2736607652424,-0.00123474704522555,307.218284337843,-0.00591934332654928,-2.45295116427084,0.00293406952356984,1.05099298127367e-06,9.38431493518211e-07,-6.40016316545357,5.46951679735812e-07,4.29376826849132e-05,-6.56974951371986e-05,-0.000169015441731925,-4.85119236096288e-06,22.7886977638001,-6.13253003158542e-06,8.7377682586607e-05,0.000679805900680003,0,0,334.849914349038,-4.33957715502775e-07,-0.00160863570376077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174116601062869,0,0,0,0,0,-0.901626618112314,0,0,0,0,0,-0.429654017681707,0,0,0,21.2734928007937,0.00123083428435766,0,0.0055796241828352,8.21906990481894,-0.00231996111802704
784.875,0.117054193209653,0,0,0.214016997329301,0,0,0,0,0,-0.924092895881829,0,0,0,0,0,-0.288754738164681,0,0,0,-21.8037167778276,-0.00126088260939782,-29.5843413134582,-0.00605274519984233,-2.51256912959507,0.00152412206863592,-21.8038292912565,-0.00126318114693387,204.211281139912,-0.00605673995613509,-2.51334327992339,0.00191366632557659,1.07718109481954e-06,9.61814856628299e-07,-6.5596392063743,5.60580346100137e-07,4.40075822271408e-05,-6.73345122181759e-05,-0.000113590610069842,-3.26035239268341e-06,15.3156543281593,-4.12150404969688e-06,5.87241270371275e-05,0.000456878769158846,0,0,225.039607331585,-4.33832589163335e-07,-0.000876882037588562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117016997329301,0,0,0,0,0,-0.924092895881829,0,0,0,0,0,-0.288754738164681,0,0,0,21.8037167778276,0.00126088260939738,0,0.00578289488979444,7.17893512500424,-0.00152412206863593
784.9375,0.0588102841978078,0,0,0.155790455943454,0,0,0,-1.0842021724855e-19,0,-0.937659653903485,0,0,0,2.71050543121376e-20,5.42101086242752e-20,-0.145074592667074,0,0,0,-22.1239590431662,-0.00127878794564049,-14.8636046378082,-0.00613387118858551,-2.54947399832136,0.000713604890557193,-22.1240150220096,-0.00127945012367213,99.2376116716025,-0.00613580686899227,-2.549530525857,0.00087483347475401,1.09299536557526e-06,9.7593541688762e-07,-6.65594233587441,5.68810317287156e-07,4.46536646955316e-05,-6.83230611377069e-05,-5.70718387376387e-05,-1.63811344852903e-06,7.69511276892242,-2.07078573075884e-06,2.95050260423011e-05,0.000229551645334524,0,0,113.062045876363,-4.33704993286911e-07,-0.000130686226380612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587904559434538,0,0,0,0,0,-0.937659653903485,0,0,0,0,0,-0.145074592667074,0,0,0,22.1239590431662,0.0012787879456404,0,0.00593464823147927,5.99617566493052,-0.000713604890557194
785,3.14485584137221e-14,0,0,0.0969977303287369,0,0,0,-1.0842021724855e-19,0,-0.942196236881124,0,0,0,-2.06795153138257e-25,0,2.70046194005838e-06,0,0,0,-22.2311354887336,-0.00128437785491007,0.000276675590663821,-0.00615592046909227,-2.5618320360513,-0.000103784692714524,-22.2311343938845,-0.00128339729630088,-6.6917702461433,-0.00615578260752799,-2.56116439911153,-0.000172424500665478,1.09828349346843e-06,9.80657185581725e-07,-6.68814510217173,5.71562334175339e-07,4.48697079627273e-05,-6.86536216292959e-05,-3.43439935444424e-09,-9.85763889080931e-11,0.000463067090793991,-1.24613212670899e-10,1.77551739441261e-09,1.38136783415738e-08,0,0,-0.00436488665302536,-4.33576156691544e-07,0.000622765456289026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.26967126309811e-06,0,0,0,0,0,-0.942196236881124,0,0,0,0,0,2.70046194005838e-06,0,0,0,22.2311354887336,0.0012843778549092,0,0.00603133873228168,4.71820172108909,0.000103784692714524
785.0625,-0.0588102841977452,0,0,0.0382050265721927,0,0,0,0,2.16840434497101e-19,-0.937658955040762,0,0,0,-1.35525271560688e-20,5.42101086242752e-20,0.145079967585428,0,0,0,-22.1242139467693,-0.00127759850332453,14.8641553245956,-0.00611868069473773,-2.54952422812584,-0.000920174772656772,-22.1241557887717,-0.00127498465138991,-112.556706758325,-0.00611647479446007,-2.5481328591277,-0.00121802193388674,1.09299455093669e-06,9.75934689496951e-07,-6.65593737502325,5.68809893337671e-07,4.46536314139656e-05,-6.8323010214709e-05,5.70650030151012e-05,1.63791724512527e-06,-7.69419109446884,2.07053770446421e-06,-2.95014921072475e-05,-0.000229524151015255,0,0,-113.070733613428,-4.33447320144076e-07,0.00137621685883766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0587949734278073,0,0,0,0,0,-0.937658955040762,0,0,0,0,0,0.145079967585428,0,0,0,22.1242139467693,0.00127759850332332,0,0.00606987000996961,3.39478040985104,0.000920174772656772
785.125,-0.117054193209591,0,0,-0.0200214494496415,0,0,0,1.0842021724855e-19,2.16840434497101e-19,-0.924091504886814,0,0,0,-2.71050543121376e-20,0,0.288760035312627,0,0,0,-21.8042241301728,-0.0012585151797456,29.5848840322853,-0.00602251050490647,-2.51266910546357,-0.00172770306652353,-21.80410946912,-0.00125429320730859,-217.337660654427,-0.00601826198551648,-2.51056140675944,-0.00225188915004376,1.07717947338782e-06,9.61813408852132e-07,-6.55962933244768,5.60579502284032e-07,4.40075159845284e-05,-6.73344108625966e-05,0.000113583873254055,3.26015902816159e-06,-15.3147459895055,4.12125961211947e-06,-5.87206442349334e-05,-0.000456851672657631,0,0,-225.048169364759,-4.33319724410889e-07,0.00212241183238032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117021449449641,0,0,0,0,0,-0.924091504886814,0,0,0,0,0,0.288760035312627,0,0,0,21.8042241301728,0.00125851517974507,0,0.00604770780295927,2.07611693425266,0.00172770306652353
785.1875,-0.174170806352632,0,0,-0.0771209449428446,0,0,0,1.0842021724855e-19,4.33680868994202e-19,-0.901624548380968,0,0,0,-2.71050543121376e-20,-1.0842021724855e-19,0.429659186046092,0,0,0,-21.2742477158005,-0.0012273116670113,44.0206941338599,-0.00586833607109817,-2.4516216030426,-0.00251859263540052,-21.2740776559412,-0.00122152223397442,-320.025534069818,-0.00586209002373547,-2.44881187563153,-0.00326406944268041,1.05099056866397e-06,9.38429339299337e-07,-6.40014847354224,5.4695042417945e-07,4.29375841192032e-05,-6.56973443251415e-05,0.000169008868703043,4.85100369758434e-06,-22.7878115088709,6.13229153682703e-06,-8.73742844590483e-05,-0.000679779462954748,0,0,-334.858268221265,-4.33194598308643e-07,0.00285416411141009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.174120944942845,0,0,0,0,0,-0.901624548380968,0,0,0,0,0,0.429659186046092,0,0,0,21.2742477158005,0.0012273116670114,0,0.00596298750659746,0.81093151625191,0.00251859263540052
785.25,-0.229610059419048,0,0,-0.132543560552056,0,0,0,0,2.16840434497101e-19,-0.870474454596091,0,0,0,-5.42101086242752e-20,0,0.566420483943337,0,0,0,-20.5393886662381,-0.0011842884720069,58.0325608868693,-0.00565764217739087,-2.36696964168326,-0.00328522678039276,-20.5391648453416,-0.00117698733377509,-419.63138664836,-0.00564946293048144,-2.36347894748451,-0.00424481496226215,1.014680050234e-06,9.06007682211422e-07,-6.17903068615948,5.28053914496498e-07,4.14541398467386e-05,-6.34275764480131e-05,0.000222806216357535,6.39513054960684e-06,-30.0414179464219,8.08426614181066e-06,-0.000115186462560568,-0.000896160605421371,0,0,-441.443498902648,-4.33073146870106e-07,0.00356442652146343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.229543560552056,0,0,0,0,0,-0.870474454596091,0,0,0,0,0,0.566420483943337,0,0,0,20.5393886662381,0.00118428847200747,0,0.00581461198819165,-0.355394063702481,0.00328522678039276
785.3125,-0.282838042095628,0,0,-0.185755546191875,0,0,0,0,0,-0.830941215963703,0,0,0,0,-2.16840434497101e-19,0.697726842941336,0,0,0,-19.6067240758475,-0.00112985993161898,71.4855423545147,-0.00539245792115791,-2.25952846604892,-0.0040202223956081,-19.6064486494315,-0.00112111740214476,-515.195959579622,-0.00538242842089621,-2.25538442506417,-0.00518468059330535,9.68597608239721e-07,8.6486067586962e-07,-5.89840545546717,5.04071956953305e-07,3.95714695464115e-05,-6.05469663366493e-05,0.000274457818348744,7.8776687983472e-06,-37.0057091066393,9.95838484448489e-06,-0.000141889332059536,-0.0011039112313606,0,0,-543.777387372031,-4.32956539739021e-07,0.00424635884726256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.282755546191875,0,0,0,0,0,-0.830941215963703,0,0,0,0,0,0.697726842941336,0,0,0,19.6067240758475,0.00112985993161807,0,0.00560233566987606,-1.38252927369352,0.0040202223956081
785.375,-0.333342139811709,0,0,-0.236244441351962,0,0,0,5.42101086242752e-20,0,-0.783405559182918,0,0,0,-5.42101086242752e-20,0,0.822313711029028,0,0,0,-18.4852360144834,-0.00106455022244562,84.2500789716731,-0.00507533717175215,-2.13033279339458,-0.00471650107147007,-18.4849116350548,-0.00105445049706682,-605.798913785163,-0.0050635581832838,-2.12556931771222,-0.00607461491599824,9.13187041788793e-07,8.15384588438266e-07,-5.56097535584236,4.75235510910897e-07,3.73077043623871e-05,-5.70832558411257e-05,0.000323466241516463,9.28434079037008e-06,-43.6136150589317,1.1736598857341e-05,-0.000167225729726749,-0.00130103058868705,0,0,-640.874402342062,-4.32845899905806e-07,0.00489339370772794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.333244441351962,0,0,0,0,0,-0.783405559182918,0,0,0,0,0,0.822313711029028,0,0,0,18.4852360144834,0.00106455022244667,0,0.00532683124434508,-2.23670146210621,0.00471650107147007
785.4375,-0.38063597049817,0,0,-0.283524010371883,0,0,0,-5.42101086242752e-20,0,-0.728325278614129,0,0,0,-1.0842021724855e-19,-2.16840434497101e-19,0.938981248554506,0,0,0,-17.1857250252393,-0.000988988312687588,96.2032412722896,-0.00470933397534468,-1.98062684867285,-0.0053673572637156,-17.1853548167494,-0.000977628657280687,-690.567693287789,-0.00469592311234316,-1.97528381587601,-0.00690604737632981,8.48981984926584e-07,7.58055901685661e-07,-5.1699900236022,4.4182228710824e-07,3.46846455908857e-05,-5.30698023869677e-05,0.000369359507953407,1.0601599505215e-05,-49.8014980565281,1.34017830073094e-05,-0.000190951652201614,-0.00148562031022724,0,0,-731.799446479948,-4.32742292892536e-07,0.00549929980344802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.380524010371883,0,0,0,0,0,-0.728325278614129,0,0,0,0,0,0.938981248554506,0,0,0,17.1857250252393,0.000988988312687233,0,0.00498973590796892,-2.89193883163143,0.00536735726371561
