time_s,wave_elevation_m,body_position_x_m,body_position_y_m,body_position_z_m,body_roll_rad,body_pitch_rad,body_yaw_rad,body_velocity_x_m_s,body_velocity_y_m_s,body_velocity_z_m_s,body_omega_x_rad_s,body_omega_y_rad_s,body_omega_z_rad_s,body_acceleration_x_m_s2,body_acceleration_y_m_s2,body_acceleration_z_m_s2,body_alpha_x_rad_s2,body_alpha_y_rad_s2,body_alpha_z_rad_s2,body_forceTotal_x_N,body_forceTotal_y_N,body_forceTotal_z_N,body_forceTotal_Mx_Nm,body_forceTotal_My_Nm,body_forceTotal_Mz_Nm,body_forceExcitation_x_N,body_forceExcitation_y_N,body_forceExcitation_z_N,body_forceExcitation_Mx_Nm,body_forceExcitation_My_Nm,body_forceExcitation_Mz_Nm,body_forceRadiationDamping_x_N,body_forceRadiationDamping_y_N,body_forceRadiationDamping_z_N,body_forceRadiationDamping_Mx_Nm,body_forceRadiationDamping_My_Nm,body_forceRadiationDamping_Mz_Nm,body_forceAddedMass_x_N,body_forceAddedMass_y_N,body_forceAddedMass_z_N,body_forceAddedMass_Mx_Nm,body_forceAddedMass_My_Nm,body_forceAddedMass_Mz_Nm,body_forceRestoring_x_N,body_forceRestoring_y_N,body_forceRestoring_z_N,body_forceRestoring_Mx_Nm,body_forceRestoring_My_Nm,body_forceRestoring_Mz_Nm,body_forceMorisonAndViscous_x_N,body_forceMorisonAndViscous_y_N,body_forceMorisonAndViscous_z_N,body_forceMorisonAndViscous_Mx_Nm,body_forceMorisonAndViscous_My_Nm,body_forceMorisonAndViscous_Mz_Nm,body_forceLinearDamping_x_N,body_forceLinearDamping_y_N,body_forceLinearDamping_z_N,body_forceLinearDamping_Mx_Nm,body_forceLinearDamping_My_Nm,body_forceLinearDamping_Mz_Nm,constraint_position_x_m,constraint_position_y_m,constraint_position_z_m,constraint_roll_rad,constraint_pitch_rad,constraint_yaw_rad,constraint_velocity_x_m_s,constraint_velocity_y_m_s,constraint_velocity_z_m_s,constraint_omega_x_rad_s,constraint_omega_y_rad_s,constraint_omega_z_rad_s,constraint_acceleration_x_m_s2,constraint_acceleration_y_m_s2,constraint_acceleration_z_m_s2,constraint_alpha_x_rad_s2,constraint_alpha_y_rad_s2,constraint_alpha_z_rad_s2,constraint_force_x_N,constraint_force_y_N,constraint_force_z_N,constraint_moment_x_Nm,constraint_moment_y_Nm,constraint_moment_z_Nm
0.625,-0.31392589354395,0,0,-0.216626849964313,0,0,0,-4.06575814682064e-20,5.42101086242752e-20,0.176026712026494,0,0,0,-4.33680868994202e-19,4.33680868994202e-19,1.37574616452935,0,0,0,5.43606123247188,0.00016484370391101,140.461291592953,0.00151869483852758,0.624078474268583,-0.00738327444499044,5.43659542187926,0.000171876337257443,-532.898543761906,0.00153623500944711,0.628423822368721,-0.0093020749541181,-7.38978657260936e-07,-7.39406996127259e-07,2.67469078248552,-3.9960974759986e-07,-1.80313218729248e-05,4.87245329527536e-05,0.000534928386036776,7.7720403425601e-06,-72.8874212257941,1.83726695564346e-05,-0.000278607209647056,-0.00196752504208042,0,0,-603.14710491155,-4.32888889300451e-07,0.00464198663165849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.313626849964313,0,0,0,0,0,0.176026712026494,0,0,0,0,0,1.37574616452935,0,0,0,-5.43606123247188,-0.000164843703910789,0,-0.00155440441084226,0.553518346734919,0.00738327444499044
0.6875,-0.300260848066172,0,0,-0.202973806095202,0,0,0,-1.0842021724855e-19,1.0842021724855e-19,0.260246693905025,0,0,0,-5.42101086242752e-19,0,1.31585103669099,0,0,0,8.04088787594469,0.000240028854677303,134.346103171418,0.00221131255789503,0.92347433178603,-0.00704811036992897,8.04139842423228,0.000246369370981586,-508.304286655268,0.00222786167039295,0.927648212601513,-0.00885794445287205,-1.09254300216429e-06,-1.09317627976487e-06,3.95439661030159,-5.90803034765727e-07,-2.6658407977647e-05,7.20367861618189e-05,0.000511640830591686,7.43369258404835e-06,-69.7143425346012,1.75728343408459e-05,-0.000266478332190888,-0.0018818708691049,0,0,-576.890443902387,-4.32918808166605e-07,0.00446701755565142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.299973806095202,0,0,0,0,0,0.260246693905025,0,0,0,0,0,1.31585103669099,0,0,0,-8.04088787594469,-0.00024002885467711,0,-0.0022600321281015,0.708615284779225,0.00704811036992897
0.75,-0.281458256229946,0,0,-0.184188814815703,0,0,0,-1.35525271560688e-19,0,0.340014750828647,0,0,0,-5.42101086242752e-19,4.33680868994202e-19,1.23346811339983,0,0,0,10.5081326880385,0.000311106897133152,125.934949930341,0.00286610116749456,1.20705862900007,-0.00659231292918987,10.5086108700498,0.00031664695646174,-475.012802275386,0.0028813690004784,1.21100028472402,-0.00826225206615116,-1.4274176977097e-06,-1.42824508084506e-06,5.16645632631946,-7.71889716024547e-07,-3.48294605014885e-05,9.41167379680377e-05,0.00047960942904031,6.96830440943326e-06,-65.3498587676707,1.64726826728941e-05,-0.000249795389875129,-0.00176405587492933,0,0,-540.764349764376,-4.3295997302663e-07,0.00422628057432443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.281188814815703,0,0,0,0,0,0.340014750828647,0,0,0,0,0,1.23346811339983,0,0,0,-10.5081326880385,-0.000311106897132873,0,-0.00292340357815857,0.728421876735883,0.00659231292918987
0.8125,-0.257839835594655,0,0,-0.160593182317085,0,0,0,-8.13151629364128e-20,1.0842021724855e-19,0.413967569655986,0,0,0,-4.33680868994202e-19,0,1.13000217085069,0,0,0,12.7955804278584,0.000376861700095932,115.371257076939,0.00347185712084905,1.46997916055044,-0.00602368829605442,12.7960180703435,0.000381506624725711,-433.593717150142,0.00348557530809926,1.47363180622218,-0.00752519025584938,-1.73787941189239e-06,-1.73888674991194e-06,6.29015465925505,-9.3977484508066e-07,-4.24048282643377e-05,0.000114587020667855,0.000439380364428177,6.38381137969023e-06,-59.8683908657173,1.50909737750752e-05,-0.000228842851683358,-0.00161608898046281,0,0,-495.386738020619,-4.33011679779887e-07,0.00392389335169008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.257593182317085,0,0,0,0,0,0.413967569655986,0,0,0,0,0,1.13000217085069,0,0,0,-12.7955804278584,-0.00037686170009632,0,-0.00353237854056093,0.584903819953555,0.00602368829605442
0.875,-0.229809703885631,0,0,-0.132590441574023,0,0,0,-1.0842021724855e-19,0,0.480840931173946,0,0,0,-2.16840434497101e-19,4.33680868994202e-19,1.00721551465157,0,0,0,14.8640922335177,0.000436168230998584,102.834952949928,0.00401821587596886,1.70773728422621,-0.00535197764790315,14.864481853727,0.000439838608867005,-384.755723309569,0.00403014245581449,1.71104907894796,-0.00665937035389311,-2.01862081944438e-06,-2.01979088537909e-06,7.30628205030119,-1.09158843524375e-06,-4.92550107870523e-05,0.000133097695947939,0.00039163883016979,5.69016875379965e-06,-53.3633008232227,1.34512413250079e-05,-0.00020397758748876,-0.0014404904019379,0,0,-441.533657486575,-4.33073044136457e-07,0.00356502732002339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.229590441574023,0,0,0,0,0,0.480840931173946,0,0,0,0,0,1.00721551465157,0,0,0,-14.8640922335177,-0.000436168230998568,0,-0.00407604761431751,0.263099268612901,0.00535197764790315
0.9375,-0.197847464427837,0,0,-0.100659478677236,0,0,0,-1.0842021724855e-19,2.16840434497101e-19,0.539491178673867,0,0,0,-2.16840434497101e-19,0,0.867199093440895,0,0,0,16.6782752984196,0.000488011797627554,88.5395197700709,0.00449582921815729,1.91626489382669,-0.00458868862510856,16.6786102313804,0.000490644832464283,-329.334452368729,0.00450575274874414,1.91918982754051,-0.00567960677885544,-2.26484072917598e-06,-2.26615351311203e-06,8.19746086386058,-1.22473419664719e-06,-5.52628574281836e-05,0.000149332197428413,0.000337197801525439,4.89918834984128e-06,-45.9453617301698,1.15814078001779e-05,-0.000175623019892728,-0.00124025035117529,0,0,-380.126071272491,-4.33143016679886e-07,0.00315581959113688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.197659478677236,0,0,0,0,0,0.539491178673867,0,0,0,0,0,0.867199093440895,0,0,0,-16.6782752984196,-0.00048801179762803,0,-0.00454495223129484,-0.237438397052361,0.00458868862510856
1,-0.16250000000001,0,0,-0.0653463773321892,0,0,0,-2.16840434497101e-19,2.16840434497101e-19,0.588914712264137,0,0,0,-2.16840434497101e-19,2.16840434497101e-19,0.712338256425089,0,0,0,18.2070884513909,0.000531505400764494,72.7284975442904,0.00489652518978748,2.09199402539942,-0.00374689620556607,18.2073629637901,0.000533055986945642,-268.278177639113,0.00490426836291203,2.09449270608386,-0.0046026635571473,-2.47232592315115e-06,-2.47375897304061e-06,8.94844159973811,-1.33693379156168e-06,-6.03255642867276e-05,0.000163012726726138,0.000276984725154567,4.02434515418791e-06,-37.7409441383881,9.51332731685507e-06,-0.00014426219173358,-0.00101878007830737,0,0,-312.214172644753,-4.3322040073891e-07,0.00270326844045425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162346377332189,0,0,0,0,0,0.588914712264137,0,0,0,0,0,0.712338256425089,0,0,0,-18.2070884513909,-0.000531505400765298,0,-0.00493125714225995,-0.902226753334291,0.00374689620556607
1.0625,-0.124372115518663,0,0,-0.027255115158647,0,0,0,-5.42101086242752e-20,0,0.628265184779067,0,0,0,-1.62630325872826e-19,0,0.545273505123011,0,0,0,19.424373279116,0.000565904902195007,55.6714768870145,0.00521344789379347,2.23191790590218,-0.00284101674334667,19.424582667855,0.000566346405699329,-202.631588909316,0.00521887058567052,2.23395823372306,-0.00344696748587672,-2.6375233469222e-06,-2.63905215123776e-06,9.54636418154655,-1.42626587195218e-06,-6.4356435667553e-05,0.000173905013315411,0.00021202626238232,3.08055565556059e-06,-28.8899372338179,7.28226162177951e-06,-0.000110429819908955,-0.000779855755845461,0,0,-238.959492744059,-4.33303872775295e-07,0.00221511407646467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124255115158647,0,0,0,0,0,0.628265184779067,0,0,0,0,0,0.545273505123011,0,0,0,-19.424373279116,-0.00056590490219488,0,-0.0052288716970717,-1.70250437529532,0.00284101674334667
1.125,-0.0841161896583273,0,0,0.0129627350507456,0,0,0,-1.62630325872826e-19,4.33680868994202e-19,0.656868099566108,0,0,0,-1.35525271560688e-19,0,0.368856675044926,0,0,0,20.3093017033075,0.000590621749875833,37.6596252457784,0.00544117478195174,2.33364239975755,-0.00188655937532304,20.3094423769612,0.000589946480430612,-133.51791751319,0.00544417648576389,2.33520011661303,-0.00223229284524284,-2.75760139257641e-06,-2.75919979848795e-06,9.98097976717201,-1.49119921886915e-06,-6.72863794078607e-05,0.000181822355223589,0.000143431255029854,2.08393035326753e-06,-19.5434278217316,4.92629503596215e-06,-7.47034234546957e-05,-0.000527555825143395,0,0,-161.615094704408,-4.3339200495219e-07,0.00169970665833951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0840372649492544,0,0,0,0,0,0.656868099566108,0,0,0,0,0,0.368856675044926,0,0,0,-20.3093017033075,-0.000590621749874565,0,-0.00543351870869302,-2.59690649680319,0.00188655937532304
1.1875,-0.0424210124715237,0,0,0.0546191281435191,0,0,0,-1.62630325872826e-19,-2.16840434497101e-19,0.674232541094927,0,0,0,-6.7762635780344e-20,0,0.186103096452065,0,0,0,20.8467323545286,0.000605233043586808,19.000802597947,0.00557580942377013,2.39542697306054,-0.000899859332415573,20.8468018961563,0.000603452407317662,-62.1197175302525,0.00557633101677494,2.39648607806796,-0.000979423055118362,-2.83049914506707e-06,-2.8321398051633e-06,10.2448289930392,-1.53061937287111e-06,-6.90651085038323e-05,0.000186628866086268,7.23721268346884e-05,1.05150353601752e-06,-9.86116615102254,2.48569566719309e-06,-3.76936368305772e-05,-0.000266192588789057,0,0,-81.5041829702162,-4.33483289508319e-07,0.00116586375274982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0423808718564809,0,0,0,0,0,0.674232541094927,0,0,0,0,0,0.186103096452065,0,0,0,-20.8467323545286,-0.000605233043587283,0,-0.0055427521226058,-3.53405731890618,0.000899859332415574
1.25,-5.57314877965491e-15,0,0,0.0970013068640719,0,0,0,-2.16840434497101e-19,0,0.680059807758547,0,0,0,-5.29395592033938e-23,5.29395592033938e-23,0.000140416820129031,0,0,0,21.0274696450598,0.000609488769487658,0.0143363132133074,0.00561504817043878,2.41621447454596,0.000102202094208574,21.0274668550827,0.000606633096206889,10.3413680424668,0.00561307297803793,2.41676749829567,0.000290204935026568,-2.85496262362103e-06,-2.85661746363783e-06,10.3333731478032,-1.54384823191096e-06,-6.96620254128709e-05,0.000188241864723278,6.4985537231758e-08,9.4418286913755e-10,-0.00885469597329064,2.23199559546491e-09,-3.38464730388663e-08,-2.39023905283846e-07,0,0,0.00251327742359409,-4.33576164529055e-07,0.000622719621595395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30686407184485e-06,0,0,0,0,0,0.680059807758547,0,0,0,0,0,0.000140416820129031,0,0,0,-21.0274696450598,-0.000609488769487854,0,-0.00555592696327922,-4.45590651016136,-0.000102202094208576
1.3125,0.0424210124715126,0,0,0.139383999936658,0,0,0,-2.16840434497101e-19,4.33680868994202e-19,0.674248763307758,0,0,0,4.06575814682064e-20,0,-0.185845091391495,0,0,0,20.8484211080249,0.000603316079940494,-18.9744607298179,0.00555821957382349,2.39564922376175,0.00110248607553027,20.8483460262034,0.000599434124629547,82.6255099408106,0.00555377370440885,2.39569735657301,0.00155486743827319,-2.83056724762331e-06,-2.83220794719424e-06,10.2450754863278,-1.53065619997707e-06,-6.90667702285652e-05,0.000186633356426027,-7.2251254276934e-05,-1.04974736375268e-06,9.84469649029379,-2.4815441739836e-06,3.763068267275e-05,0.000265748006316891,0,0,81.5101986940069,-4.33669040676927e-07,7.95688988192884e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042383999936658,0,0,0,0,0,0.674248763307758,0,0,0,0,0,-0.185845091391495,0,0,0,-20.8484211080249,-0.000603316079940797,0,-0.00547412696537508,-5.30158555016211,-0.00110248607553027
1.375,0.0841161896583076,0,0,0.181041848582512,0,0,0,-1.62630325872826e-19,2.16840434497101e-19,0.656897779071116,0,0,0,1.0842021724855e-19,-2.16840434497101e-19,-0.368663780960982,0,0,0,20.3126503106439,0.000586820545000215,-37.639931095164,0.00540629588543899,2.33408309694962,0.00208388838362166,20.3125042165624,0.000581978668985261,153.495906455933,0.0053994478229004,2.3336361688666,0.00279292572855999,-2.75772599026108e-06,-2.75932446839396e-06,9.98143074133133,-1.49126659625392e-06,-6.72894196322771e-05,0.000181830570567744,-0.00014333635551775,-2.08255154656019e-06,19.5304971549481,-4.92303561391144e-06,7.46539968604931e-05,0.000527206774370582,0,0,161.623909654817,-4.33760328422711e-07,-0.000454292660250172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084041848582512,0,0,0,0,0,0.656897779071116,0,0,0,0,0,-0.368663780960982,0,0,0,-20.3126503106439,-0.000586820545000144,0,-0.00530005680918588,-6.01152285879873,-0.00208388838362166
